MAG,Individual,LoPthruTP2,Aggregate_Adjusted_popSNP_Count,Taxa,PersistingMAG_ct,Unique_DataPoint_ct,TP1,First_Recorded_TP,LastMOL_lqfood,First_recorded_TP_Weaning,TP2_Weaning,Group,Initial_Colonization
40-2_35x37.LR_stool.fasta,40-2,0.333333333,0,Sellimonas intestinalis,13,49,10,6,13,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
40-1_15x7.LR_stool.fasta,40-1,0.25,1.036963846,Sellimonas intestinalis,13,49,9,6,13,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
40-2_35x37.LR_stool.fasta,40-2,0.583333333,1.099057241,Sellimonas intestinalis,13,49,13,6,13,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.333333333,2.103518119,Sellimonas intestinalis,13,49,9,5,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-1_8x5.SR_stool.fasta,39-1,0.25,5.56545247,Sellimonas intestinalis,13,49,11,8,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
40-1_15x7.LR_stool.fasta,40-1,0.583333333,7.502159967,Sellimonas intestinalis,13,49,13,6,13,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-2_7xbin.1.LR_stool.fasta,43-2,0.416666667,8.505355685,Sellimonas intestinalis,13,49,12,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.5,10.62468519,Sellimonas intestinalis,13,49,11,5,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
17-1_36x53.LR_stool.fasta,17-1,0.25,15.11739568,Sellimonas intestinalis,13,49,13,10,13,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
08-2_9x44.SR_stool.fasta,2-Aug,0,0,Streptococcus salivarius,7,15,9,9,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-1_12xbin.13.SR_stool.fasta,19-1,0,0,Streptococcus salivarius,7,15,10,10,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-2_12x31.LR_stool.fasta,19-2,0,0,Streptococcus salivarius,7,15,10,10,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
08-2_9x44.SR_stool.fasta,2-Aug,0.166666667,0,Streptococcus salivarius,7,15,11,9,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-1_12xbin.13.SR_stool.fasta,19-1,0.166666667,0,Streptococcus salivarius,7,15,12,10,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
14-2_9_BAPx28_sub.SR_plate.fasta,14-2,0,0,Streptococcus sp.,5,10,6,6,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
47-1_13x9.LR_stool.fasta,47-1,0,0,Streptococcus sp.,5,10,7,7,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-1_N10x43-1_N10.007.SR_stool.fasta,43-1,0,0,Streptococcus sp.,5,10,8,8,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
47-2_13x47-2_13.004.SR_stool.fasta,47-2,0,0,Streptococcus sp.,5,10,13,13,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
47-2_17_DPx7_sub.LR_plate.fasta,47-2,0,0,Streptococcus sp.,5,10,13,13,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-1_N10x43-1_N10.007.SR_stool.fasta,43-1,0.166666667,0,Streptococcus sp.,5,10,10,8,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
14-2_9_BAPx28_sub.SR_plate.fasta,14-2,0.25,0,Streptococcus sp.,5,10,9,6,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-1_8x38.SR_stool.fasta,20-1,0,0,Veillonella parvula,10,22,5,5,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-2_6_stoolx19-2_6_stool.007.SR_stool.fasta,19-2,0,0,Veillonella parvula,10,22,6,6,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-2_6_stoolx29-2_6_stool.004.SR_stool.fasta,29-2,0,0,Veillonella parvula,10,22,6,6,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-2_8x44.SR_stool.fasta,39-2,0,0,Veillonella parvula,10,22,7,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-1_N11xbin.37.SR_stool.fasta,43-1,0,0,Veillonella parvula,10,22,7,7,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-2_7_stoolxbin.25.SR_stool.fasta,43-2,0,0,Veillonella parvula,10,22,7,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-1_8x56.SR_stool.fasta,39-1,0,0,Veillonella parvula,10,22,8,8,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-2_10xbin.25.SR_stool.fasta,20-2,0,0,Veillonella parvula,10,22,9,9,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-1_12xbin.1_sub.SR_stool.fasta,29-1,0,0,Veillonella parvula,10,22,11,11,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-1_13x29-1_13.006.SR_stool.fasta,29-1,0,0,Veillonella parvula,10,22,12,12,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-2_8x44.SR_stool.fasta,39-2,0.083333333,0,Veillonella parvula,10,22,8,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-2_7_stoolxbin.25.SR_stool.fasta,43-2,0.083333333,0,Veillonella parvula,10,22,8,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-2_10xbin.25.SR_stool.fasta,20-2,0.083333333,0,Veillonella parvula,10,22,10,9,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
20-1_8x38.SR_stool.fasta,20-1,0.25,0,Veillonella parvula,10,22,8,5,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-2_8x44.SR_stool.fasta,39-2,0.25,0,Veillonella parvula,10,22,10,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-2_8x44.SR_stool.fasta,39-2,0.333333333,0,Veillonella parvula,10,22,11,7,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
43-1_N11xbin.37.SR_stool.fasta,43-1,0.333333333,0,Veillonella parvula,10,22,11,7,11,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-1_12xbin.1_sub.SR_stool.fasta,29-1,0.083333333,1.485245823,Veillonella parvula,10,22,12,11,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-1_13x29-1_13.006.SR_stool.fasta,29-1,0.083333333,2.101031947,Veillonella parvula,10,22,13,12,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
29-2_6_stoolx29-2_6_stool.004.SR_stool.fasta,29-2,0.333333333,3.00963379,Veillonella parvula,10,22,10,6,14,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
39-1_8x56.SR_stool.fasta,39-1,0.25,5.130976792,Veillonella parvula,10,22,11,8,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-2_6_stoolx19-2_6_stool.007.SR_stool.fasta,19-2,0.5,5.539744165,Veillonella parvula,10,22,12,6,12,before,before,"01 Colonized before WN, timepoint before WN",04 Before weaning
19-2_6x19-2_6_LKV_19-2_6_LKV.001.LR_plate.fasta,19-2,0.833333333,7.015254784,[Clostridium] innocuum,11,27,16,6,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-2_14x28.LR_stool.fasta,14-2,0.25,2.400862537,[Ruminococcus] gnavus,13,34,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-2_16_stoolx17.SR_stool.fasta,17-2,0.25,4.197489351,[Ruminococcus] gnavus,13,34,16,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
29-1_12x8_sub.LR_stool.fasta,29-1,0.666666667,5.006987877,[Ruminococcus] gnavus,13,34,17,9,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_20x48.SR_stool.fasta,39-2,1,7.371797074,[Ruminococcus] gnavus,13,34,20,8,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-2_12x0.SR_stool.fasta,19-2,0.5,10.12678429,[Ruminococcus] gnavus,13,34,16,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-1_15xbin.1_sub.SR_stool.fasta,40-1,0.166666667,12.34901826,[Ruminococcus] gnavus,13,34,15,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_9x4_sub.LR_stool.fasta,1-Aug,0.416666667,21.08731234,[Ruminococcus] gnavus,13,34,14,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-1_6_stoolx42.SR_stool.fasta,17-1,0.833333333,32.41810748,[Ruminococcus] gnavus,13,34,16,6,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_7x27.LR_stool.fasta,39-2,0.5,0,Acutalibacteraceae bacterium,13,33,13,7,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-1_15x40-1_15.015.SR_stool.fasta,40-1,0.166666667,4.008236919,Acutalibacteraceae bacterium,13,33,15,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-1_36_stoolx14-1_36_stool.023.SR_stool.fasta,14-1,0.25,0,Akkermansia muciniphila,7,22,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-1_13_stoolx17-1_13_stool.014_sub.SR_stool.fasta,17-1,0.25,0,Akkermansia muciniphila,7,22,16,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-2_11_stoolx14-2_11_stool.012_sub.SR_stool.fasta,14-2,2.083333333,0,Akkermansia muciniphila,7,22,36,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,39-2,4.916666667,0,Akkermansia muciniphila,7,22,66,7,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,39-2,5.583333333,0,Akkermansia muciniphila,7,22,74,7,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-1_36_stoolx14-1_36_stool.023.SR_stool.fasta,14-1,2.083333333,1.020868894,Akkermansia muciniphila,7,22,36,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-1_10x47-1_early__47-1_10.014.LR_stool.fasta,47-1,2.25,1.040198706,Akkermansia muciniphila,7,22,37,10,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_2x4.LR_stool.fasta,43-1,1.25,1.110402573,Akkermansia muciniphila,7,22,17,2,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_2x4.LR_stool.fasta,43-1,1.833333333,3.13629479,Akkermansia muciniphila,7,22,24,2,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_2x4.LR_stool.fasta,43-1,5.916666667,5.272528326,Akkermansia muciniphila,7,22,73,2,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_2x4.LR_stool.fasta,43-1,7.333333333,6.31376589,Akkermansia muciniphila,7,22,90,2,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-1_10x17-1_early__17-1_10.020.LR_stool.fasta,17-1,0.5,0,Alistipes putredinis,6,19,16,10,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-2_N16x37.SR_stool.fasta,19-2,0.333333333,1.418244508,Anaerostipes caccae,10,22,16,12,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-1_12xbin.31.SR_stool.fasta,19-1,0.333333333,12.05039929,Anaerostipes caccae,10,22,16,12,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-1_N14_stoolxbin.32.SR_stool.fasta,14-1,0.25,22.05343678,Anaerostipes caccae,10,22,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-2_N15x59.SR_stool.fasta,43-2,0.666666667,0,Anaerostipes hadrus,10,39,15,7,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,0.75,1.024238577,Anaerostipes hadrus,10,39,17,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-2_16x65.SR_stool.fasta,40-2,0.25,4.175760394,Anaerostipes hadrus,10,39,16,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,1.083333333,7.040500326,Anaerostipes hadrus,10,39,21,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,1.333333333,10.57594852,Anaerostipes hadrus,10,39,24,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,2.166666667,11.58315879,Anaerostipes hadrus,10,39,34,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,2.666666667,15.658334,Anaerostipes hadrus,10,39,40,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,3.166666667,31.23579466,Anaerostipes hadrus,10,39,46,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,3.833333333,44.42062722,Anaerostipes hadrus,10,39,54,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,4.833333333,50.96893846,Anaerostipes hadrus,10,39,66,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_90xbin.32.LR_stool.fasta,43-1,6.833333333,68.38916378,Anaerostipes hadrus,10,39,90,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11xbin.19_sub.SR_stool.fasta,2-Aug,0.25,0,Bacteroides caccae,6,25,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11xbin.19_sub.SR_stool.fasta,2-Aug,2.083333333,2.007598961,Bacteroides caccae,6,25,36,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11xbin.19_sub.SR_stool.fasta,2-Aug,7,11.04801075,Bacteroides caccae,6,25,95,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-1_11x14-1_early__14-1_11.009_sub.LR_stool.fasta,14-1,0.416666667,19.63861728,Bacteroides caccae,6,25,14,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_36_stoolx08-1_36_stool.036_sub.SR_stool.fasta,1-Aug,0.666666667,38.48436011,Bacteroides caccae,6,25,14,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-2_36x14-2_late__14-2_36.018_sub.LR_stool.fasta,14-2,2.5,64.86236342,Bacteroides caccae,6,25,36,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_36_stoolx08-1_36_stool.036_sub.SR_stool.fasta,1-Aug,2.5,82.07015338,Bacteroides caccae,6,25,36,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_36_stoolx08-1_36_stool.036_sub.SR_stool.fasta,1-Aug,7.583333333,103.9907966,Bacteroides caccae,6,25,97,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-2_36x14-2_late__14-2_36.018_sub.LR_stool.fasta,14-2,7.416666667,106.1915558,Bacteroides caccae,6,25,95,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_N6_LKVx08-2_N6_LKV.001.SR_plate.fasta,2-Aug,0.666666667,3.004395141,Bacteroides fragilis,10,48,14,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_N6_LKVx08-2_N6_LKV.001.SR_plate.fasta,2-Aug,2.5,7.010236563,Bacteroides fragilis,10,48,36,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_6_LKVx8.SR_plate.fasta,1-Aug,0.666666667,11.55292119,Bacteroides fragilis,10,48,14,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_6_LKVx8.SR_plate.fasta,1-Aug,2.5,19.64451948,Bacteroides fragilis,10,48,36,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_N6_LKVx08-2_N6_LKV.001.SR_plate.fasta,2-Aug,7.416666667,19.87515846,Bacteroides fragilis,10,48,95,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_6_LKVx8.SR_plate.fasta,1-Aug,7.583333333,24.60020011,Bacteroides fragilis,10,48,97,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11x08-2_11.019_sub.SR_stool.fasta,2-Aug,0.25,5.019642846,Bacteroides ovatus,6,30,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
8-1_N9_DP_LKVxbin.8.SR_plate.fasta,1-Aug,0.416666667,5.100800607,Bacteroides ovatus,6,30,14,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
8-1_N9_DP_LKVxbin.8.SR_plate.fasta,1-Aug,2.25,6.120075714,Bacteroides ovatus,6,30,36,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
8-1_N9_DP_LKVxbin.8.SR_plate.fasta,1-Aug,7.333333333,16.31335202,Bacteroides ovatus,6,30,97,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-1_14x20-1_14.025_sub.SR_stool.fasta,20-1,0.25,22.95823911,Bacteroides ovatus,6,30,14,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11x08-2_11.019_sub.SR_stool.fasta,2-Aug,2.083333333,31.23142105,Bacteroides ovatus,6,30,36,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-1_14x20-1_14.025_sub.SR_stool.fasta,20-1,2,32.26227169,Bacteroides ovatus,6,30,35,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-1_14x20-1_14.025_sub.SR_stool.fasta,20-1,7.166666667,51.83758087,Bacteroides ovatus,6,30,97,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,0.083333333,0,Bacteroides thetaiotaomicron,9,31,12,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,0.166666667,0,Bacteroides thetaiotaomicron,9,31,13,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,0.583333333,3.278755046,Bacteroides thetaiotaomicron,9,31,18,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-2_36xbin.27.LR_stool.fasta,17-2,7.166666667,8.053863741,Bacteroides thetaiotaomicron,9,31,99,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
8-1_11_DP_LKVx8-1_11_DP_LKV.002.SR_plate.fasta,1-Aug,0.666666667,9.55169672,Bacteroides thetaiotaomicron,9,31,14,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_N6_LKVx08-2_N6_LKV.002.SR_plate.fasta,2-Aug,7.416666667,18.65998083,Bacteroides thetaiotaomicron,9,31,95,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,3,26.00757641,Bacteroides thetaiotaomicron,9,31,47,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-1_13_LKVx17-1_13_LKV.001.SR_plate.fasta,17-1,7.583333333,26.57633813,Bacteroides thetaiotaomicron,9,31,97,6,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,3.583333333,39.0220065,Bacteroides thetaiotaomicron,9,31,54,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,4.416666667,40.17045825,Bacteroides thetaiotaomicron,9,31,64,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_11_DP_LKVx20-2_11_DP_LKV.001.SR_plate.fasta,20-2,5.416666667,46.20661507,Bacteroides thetaiotaomicron,9,31,76,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
